filename,emotion1_w1,emotion2_w1,emotion3_w1,emotion1_w2,emotion2_w2,emotion3_w2,emotion1_w3,emotion2_w3,emotion3_w3,description_w1,description_w2,description_w3,agreement_w1,agreement_w2,agreement_w3
twinkle_song_combination_1629.wav,Playful,Stimulating,Soothing,Soothing,Grounding,Transitional,Stimulating,Focusing,Transitional,The song was a cacophony of sounds. It had some soothing sounds along with upbeat ones which made it confusing.,It makes me feel positive. It also gives me relax to mind,The fast music and equally fast and loud water makes me more alert and aware.  So that should be good between activities or during activities that require attention.,-1,1,-1
twinkle_song_combination_1999.wav,Anxiety-Reduction,Soothing,Stimulating,Sensory-Calming,Stimulating,Transitional,Playful,Sensory-Calming,Grounding,environment help to maintain attention and support sensory regulation easily,", the melody was transitional because there were a couple different sounds that were jumping from one another and it was also stimulating.  the train in the background made it calming because it was an ambient sound","This song has a playful and joyful energy, with soothing tones that create a sensory-calming effect. Its gentle rhythms feel grounding, providing a comforting and centered listening experience.",2,1,1
twinkle_song_combination_909.wav,Stimulating,Transitional,Playful,Soothing,Sensory-Calming,Anxiety-Reduction,Stimulating,Sensory-Calming,Transitional,There's a lot going on and it creates a distracting atmosphere.  Everything being at the same loud level makes it just a mess of noise.,The song was a very soothing and relaxing melody. It also provided a calming effect great for anxiety reduction.,The water made it calming. The music had a rhythm and beat to it that transitional as well as stimulating.,1,1,1
wheels_song_combination_942.wav,Playful,Soothing,Sensory-Calming,Soothing,Sensory-Calming,Anxiety-Reduction,Soothing,Playful,Grounding,"The song carries a playful and lighthearted energy that feels uplifting and fun. At the same time, its gentle tones create a soothing atmosphere, helping the listener feel at ease. The combination of soft textures and calming rhythms makes it sensory-calming, offering both joy and relaxation.",The familiar melody would help kids to feel at home. There were also nice calming undertones.,It makes me feel good and positive to my mind. It gives also relax to mind,1,1,1
ants_song_combination_1085.wav,Playful,Soothing,Sensory-Calming,Focusing,Anxiety-Reduction,Soothing,Soothing,Anxiety-Reduction,Playful,The beat makes it playful and fun. The water makes it calming and soothing.,The constant water in the gives the song a relaxing atmosphere.  I also think the slow and steady pace of the song is relaxing.,the beat is funny and water sound is relaxing,1,-1,1
ants_song_combination_1149.wav,Playful,Sensory-Calming,Anxiety-Reduction,Sensory-Calming,Grounding,Soothing,Sensory-Calming,Soothing,Playful,"This song features playful melodies that bring a cheerful and lighthearted mood. Combined with sensory-calming sounds, it creates a soothing environment that helps ease anxiety. The balance of fun and relaxation makes the song both engaging and comforting.",There is a soothing sound to this. Which makes it calming as well as grounding with this beat.,Feels like I am under water and very relaxing,2,1,1
ants_song_combination_1150.wav,Grounding,Focusing,Soothing,Soothing,Sensory-Calming,Grounding,Focusing,Soothing,Sensory-Calming,good,I think that this has a nice a soothing pace to it. Which is also grounding. Then it adds some playfulness which is calming.,The song has a rhythm to it which makes it relaxing and fun ,2,1,1
ants_song_combination_1437.wav,Playful,Sensory-Calming,Soothing,Playful,Grounding,Anxiety-Reduction,Playful,Soothing,Focusing,The water makes it both soothing and calming. The fast melody makes it playful.,This song combines playful melodies with a steady rhythm that creates a grounding and reassuring atmosphere. Its lighthearted tone invites engagement while helping to reduce feelings of anxiety. The balance of fun and stability makes it both comforting and emotionally supportive.,"This song creates a calming yet mentally engaging atmosphere with its soothing tones, focusing rhythms, and subtle playful elements. The gentle instrumentation promotes relaxation while maintaining enough structure to aid concentration, with light melodic touches adding warmth and personality. The balance of these qualities makes it ideal for both unwinding and productive work sessions.",2,2,1
row_song_combination_2286.wav,Soothing,Focusing,Sensory-Calming,Soothing,Playful,Sensory-Calming,Playful,Focusing,Sensory-Calming,I could mostly hear calming sounds of a wave. Any other sounds were indistinguishable.,"It helps to release my stress and feels like a fresh mind.

music with melody which i hear was very relax and helps to promoting mind have peace.","it eased my anxiety, creating a peaceful and uplifting experience that enhanced my overall well-being and concentration. this is very focusing .",-1,1,1
twinkle_song_combination_1711.wav,Sensory-Calming,Soothing,Focusing,Soothing,Playful,Transitional,Sensory-Calming,Grounding,Soothing,The soothing sound was focusing as it was very predictable. The ambient sound makes is sensory calmness.,The song was familiar & calming. However there were some songs that I found a bit looming.,"The ambient sounds makes it calming to the senses. Then you add the receptions of the melody and its gentleness, you get soothing and grounding.",1,1,1
wheels_song_combination_941.wav,Grounding,Soothing,Sensory-Calming,Soothing,Sensory-Calming,Grounding,Focusing,Stimulating,Grounding,This did not sound like a song. It sounded more like relaxing white noise. It could help kids to stay calm and grounded.,The there were two soothing melodies and they went well together. They were both calm and not overwhelming.,music with melody which i hear was very relax and helps to promoting mind have peace,-1,1,1
wheels_song_combination_1102.wav,Grounding,Sensory-Calming,Soothing,Playful,Stimulating,Focusing,Focusing,Grounding,Playful,The water makes it calming. The repetition and the gentle tones make it grounding and soothing.,The song was playful and fun. It was not overwhelming and could be used to stimulate the mind or body.,"This song features variations in tempo that could help to facilitate focus and engagement. There's a gentle melody that is steady and grounding and a more playful and uptempo element that offers some stimulation, creating an overall sense of balance.",2,2,1
ants_song_combination_1725.wav,Sensory-Calming,Grounding,Anxiety-Reduction,Soothing,Grounding,Anxiety-Reduction,Sensory-Calming,Grounding,Soothing,The song was subdued and calming. It could help kids to bring their emotions down when they are overstimulated.,The song was very slow and gentle. If kids are overwhelmed they could find this song comforting.,You had a soft and gentle tones that repeat themselves to create a soothing and grounding piece. The water makes this sensory calming.,1,1,2
ants_song_combination_910.wav,Stimulating,Playful,Focusing,Sensory-Calming,Grounding,Soothing,Playful,Focusing,Transitional,The sounds were fun and really reminded me of ants marching up a hill and performing their duties. I could see this song as being inspiring and encouraging.,You have a soft melody that is repetitive which makes it grounding and soothing. You have water sounds that make it sensory calming.,"The steel drum has fast and playful vibe.  The horn has long drawn out notes, which people can use to focus on for less anxiety.",1,1,1
